Id,Brand,Model,Year,FuelType,Engine,Transmission,BodyType,Description,ImageUrl,HorsePower,Color,Mileage,Price
98,Kia,KIA Telluride,2019,Gasoline,3.8L V6 GDI 8AT AWD (291 HP),8-speed automatic,SUV (Sports Utility Vehicle),"Kia developed the Telluride, especially for the U.S. market, and unveiled it in 2019 with high hopes for its flagship SUV. But unfortunately, the world pandemic and the chip shortage hurt the sales of this big rig.Come 2022, the Korean carmaker unveiled a facelifted version for the Telluride, bringing more features and an improved design. Moreover, the interior received other upgrades that made it compete against the best premium SUVs on the market. Last but not least, their car was offered with two new trim levels: X-Line and X-Pro.At the front, the carmaker introduced new LED headlights with a vertical design. They flanked the redesigned grille, which featured a fence-like pattern instead of the formerly used hexagonal one. In addition, the new logo took center stage instead of the former oval-shaped badge. Finally, in the lower bumper, in the apron, the carmaker added a pair of fog lights on each side.Inside, the most significant upgrade was for the dashboard. Kia installed as an option two 12.3” screens seamlessly connected; one for the instrument cluster and the other, atop the center stack, for the infotainment unit. The new setup replaced the previously used one that sported a set of 10.3” screens. Moreover, with its improved infotainment unit, the Telluride allowed users to use digital keys installed on their Apple Watches, iPhones, or Samsung Galaxy phones.Under the hood, the same 3.8-liter engine Atkinson Cycle that provided 291 horses paired to an eight-speed automatic transmission. Since it sent all the oomph in all corners, the Telluride, with its four-wheel independent suspension, was not afraid of some off-road expeditions.",https://s1.cdn.autoevolution.com/images/gallery/kia-telluride-2022-7256_21.jpg,291,Silver,142132,20499
99,Kia,KIA Seltos,2019,Gasoline,1.4L T-GDi 6MT (140 HP),6-Speed manual,SUV (Sports Utility Vehicle),"Almost out of the blue, Kia decided to launch a new crossover with no predecessor. The Seltos was revealed at a special event in Delhi, India.The Seltos featured the 3rd generation of the Kia’s Smartstream technology which helped increasing the fuel efficiency and offered low CO2 emissions.Three engine options were available for the Seltos: a turbo 1.6-liter gasoline developing 177 hp, a 2.0-liter gasoline powerplant producing 149 hp and a Diesel engine of 1.6-liter with 136 hp.Depending on the market, the Seltos could be equipped with a 7-speed automatic, a 6-speed automatic or a CVT gearbox.In order to enhance the driving experience, the Seltos was equipped with the DriveMode select system that allowed the drivers to choose between Normal, Eco and Sport driving modes depending on the road conditions or the desired style.The Eco mode was designed to improve the fuel consumption. The Sport mode offered a quicker throttle response. The Normal mode was somewhere in the middle of the Eco and the Sport.The Seltos had a sporty and sophisticated design, with the long hood, the sharp lines and the “tiger nose grille” specific to Kia.The Seltos was equipped with full LED headlights and taillights. LED daytime running lights were also included, as well as LED fog lights for foggy weather.",https://s1.cdn.autoevolution.com/images/gallery/KIA-Seltos-6605_1.jpg,140,Silver,102536,31187
100,Kia,KIA XCeed,2019,Gasoline,1.0L T-GDi (118 HP),Unknown,SUV (Sports Utility Vehicle),"Slotted between the small-sized Kia Stonic and the Niro, the Xceed enlarged the offering for the Ceed lineup by adding a crossover flavor to the already appealing Korean hatchback.Kia considered that it didn't have enough crossovers and SUVs in its lineup and increased the ground clearance of a Ceed hatchback, added some plastic trims around the wheel arches, and called it Xceed. But that was in 2018.Come 2022, Kia refreshed the Ceed lineup, which led to an upgrade for the Xceed as well. The new, facelifted version came with a new grille and LED headlights. At the front, the chromed trim around the main grille emphasized the tiger-nose design theme created by Peter Schreyer for Kia in 2006. Underneath, the bumper sported a second grille fitted with a black mesh grille and flanked by boomerang-shaped trims and a pair of side scoops. From its profile, the Xceed showed a higher ground clearance than its regular hatchback sibling, and a set of black trims adorned the wheel arches. On top of the vehicle, the carmaker added roof rails as standard. The back of the car revealed a new rear apron, with a mix of black and body-color elements but no tailpipes in sight.Inside, Kia updated the infotainment system mounted on top of the center stack in a floating-design position. Inside the instrument cluster, an improved 12.3"" digital instrument cluster provided all the required information for the driver. Depending on the options and packages, the Xceed offered a pair of sports seats at the front, while the 40-20-40 split-folding rear bench was similar for the entire range. That could enlarge the trunk space from a generous 426 liters (15 cu-ft) to an impressive 1,378 liters (48.6 cu-ft).Under the hood, Kia installed a choice of three engines, ranging between 118 hp (120 PS) and 201 hp (204 PS). In addition, a 139 hp (141 PS ) PHEV version was available as well.",https://s1.cdn.autoevolution.com/images/gallery/kia-xceed-2022-7290_15.jpg,118,Grey,31460,118391
101,Kia,KIA Soul,2008,Gasoline,2.0L (145 HP),Unknown,Hatchback,"Kia refreshed the Soul lineup for the 2023 model and unveiled it at the beginning of 2022, boasting a wider choice of trim levels and increasing the safety features.When the Korean carmaker introduced the first generation of the Soul in 2008, it was a surprise on the market. Few people expected that shape from Kia. Moreover, the vehicle appeared during the world financial crisis when the automotive world was badly wounded. And yet, by 2019, the Soul reached its third generation, and it was already available with electric and electrified powertrains. Three years after the model's introduction, the carmaker refreshed the lineup.The front of the vehicle featured the most distinctive visual change of the car. Its narrow headlights and the slim line between them, combined with the broad lower grille on the lower bumper, offered a front fascia that resembled the Star Troopers. The Soul's profile kept the same two-box shape but enhanced with a black area on the C-pillar to give the impression of a floating roof. As expected, all lights (headlights and taillights) sported LEDs.Kia offered the Soul in no less than five trim levels, starting with the LX and going up to the GT-Line Tech level. Apart from the former, all the other versions featured a 10.25"" touchscreen placed atop the center stack. Another improvement was on the safe side, where Kia added Blind Spot Collision Avoidance (BCA) and Rear Cross Collision Avoidance (RCCA) for the base trim level.The biggest surprise was under the hood, where Kia dropped all engines but one. It left the Soul just with the 2.0-liter inline-four that driven the front wheels via an automatic (CVT) transmission.",https://s1.cdn.autoevolution.com/images/gallery/kia-soul-2022-7266_8.jpg,145,Silver,93208,84093
102,Kia,KIA Soul EV,2008,Electric,EV 201 HP (150 Kw),Unknown,Hatchback,"The 2020 Kia Soul EV has evolved from a niche electric car to a downright best-seller. And it evolved to a range of EV-variants for the Soul, even if an electric motor used to be the single option. The 2020 Soul might look like a facelift, but it is a brand new car. The outside is still a two-box body with short overhangs, great for the city's tight parking spots. The front bumper is bigger now, with the headlights smaller and positioned higher, to avoid hitting them during parking. Its overall size still places it in the small-segment category: it's 4195 mm (13.7 ft) long, 1800 mm (5.9 ft) wide and has a height of 1605 mm (5.2 ft). But the biggest changes are on the technical side.There is a new 64 kWh battery installed under the floor, in the middle of the car. Now it is liquid-cooled, which means it can last more and charge faster. On the rear, Kia has finally installed an independent suspension for a better ride and handling. The cabin was improved with a better infotainment unit and a 10.25” screen, which supports Android Auto and Apple CarPlay. To power-up the vehicle there are two options available: 100 kW and 150 kW motors. While the base model is equipped with a smaller, 40 kWh battery, the latter can have the 64 kWh unit and have a bigger range, subsequently.",https://s1.cdn.autoevolution.com/images/gallery/KIA-Soul-EV-6452_11.jpg,201,White,143163,106273
103,Kia,KIA Carnival,2002,Gasoline,3.5L V6 8AT (290 HP),8-speed automatic,Van,"The 2021 Kia Carnival on U.S. soil was the moment when the Korean carmaker placed its new logo onto a vehicle, and that was a large MPV.Minivans were not that much popular as they were in the late '90s, and the SUVs were the keys to success. Kia took a different approach and designed an MPV like an SUV or the other way around. The Carnival/Sedona was introduced in late 2020 for other markets with the older, oval logo, while for the U.S. premiere, it brought it with the new one with stylized lettering that could be read as KIA or, with Russian letters, as KI.The 2021 Carnival/Sedona looked like an SUV with rear sliding doors and a lower ground clearance. Its distinct, two-box bodywork featured a hood almost parallel to the ground, like most big-sized SUVs such as the 2017 Ford Expedition or the 2020 Chevrolet Tahoe. Its very long rear sliding doors and the raked forward C-pillar were a new design pattern for the Korean MPV.Inside, Kia arranged up to three rows of seats for eight occupants. The middle seats from the second row could slide and be tilted for more comfort, while the middle seat could have been completely removed for easier access to the third row. Kia installed a pair of wide seats and a premium-looking dashboard with wood, leather, and metallic trims at the front. Depending on the trim level, the Carnival/Sedona featured analog dials for the instrument panel or a TFT display. Kia installed a wide touch-screen on top of the center stack for the infotainment unit.Kia installed a choice of two engines in the Carnival/Sedona, depending on the market. Its 3.5-liter V-6 was available on all the markets, while the turbo-diesel was not. The carmaker paired both versions to an 8-speed automatic transmission that sent the power to the front wheels.",https://s1.cdn.autoevolution.com/images/gallery/kia-carnival-2021-7031_47.jpg,290,Black,25654,49118
104,Kia,KIA CarnivalSedona,2002,Gasoline,3.3L 6AT (280 HP),6-Speed automatic,Van,"Kia introduced the third generation of its MPV Carnival/Sedona at the 2014 New York Auto Show, and it was a significant departure from its previous design.The Korean carmaker introduced the Carnival MPV in 1998, and, apart from the Australian market, it wasn't a big hit. But Kia learned what to offer, and its sales started to pick-up after it improved the model. It improved the vehicle in all the areas: exterior, interior, and drivetrain. When it reached the third generation, it was no longer an insignificant player in the minivan segment.After Peter Schreyer took-over the design department of the Korean carmaker, things went better and better. The car featured a crossover-utility-vehicle (CUV) stance. It was inspired by the European design trends and built on the Sorento platform. Its angular-looking headlights with LED parking and foglights offered a bold look for the car. The 3D grille design with the ""tiger-nose"" theme was already a brand image, and it matched well on the Carnival/Sedona's look. From its sides, the designer concealed its length by a raised beltline over the rear wheels. A pair of power-sliding doors allowed easy access to the middle and rear seats.Inside, the carmaker made room for up to seven passengers, or six, when the middle row featured a pair of captain seats. The last row provided the convenience of a split-folding 60/40 in-floor retractable design, while the middle seats could have been moved forward to increase the cargo area.Kia offered a wide choice of engines for the Carnival/Sedona, depending on the market. While a 3.3-liter V6 spoiled the North-American customers, the Australians received a 2.2-liter diesel.",https://s1.cdn.autoevolution.com/images/gallery/KIA-Carnival-Sedona-6299_3.jpg,280,Red,11030,41311
105,Kia,KIA CarnivalSedona SWB,2002,Gasoline,2.7L V6 5AT (189 HP) ,5-speed automatic,Van,"Kia introduced the second generation of the Carnival/Sedona in two versions, with a short or a long wheelbase, in late 2005 as a 2006 model.When the families needed more room for children, dogs, bicycles, and toys, they forgot the sedans and turned their eyes to the minivans. These were designed to offer comfort and safety for the entire family and were less expensive than the full-size SUVs. The Sedona was a young contender on that market-segment and tried to make a good impression.Both versions featured the same front fascia. Maybe it didn't have the most inspired design, but it was a right. Its triangular-shaped headlights resembled those installed on the Honda CR-V from the second generation, while the profile resembled the Chrysler Town&Country. Thanks to its curved lines, the car didn't look big enough to fit seven adults inside. It looked more like a lifted, taller station-wagon.Inside, Kia opted for a 2-2-3 seat configuration. Thus, it provided a clear passage between the middle-row seats towards the rear bench. Its sliding doors made the ingress and egress easier. For the front seats, the Korean carmaker installed a pair of armchairs separated by a tall center stack. There was no center console, so some could pass the car from side to side with some skilled moves and gymnastics.Under the hood, Kia offered a wide choice of engines depending on the market. While the U.S. customers didn't get the diesel versions, the Europeans didn't have the 3.8-liter option. The only common engine available was the 2.7-liter V6 paired to a 5-speed manual or a 5-speed automatic.",https://s1.cdn.autoevolution.com/images/gallery/KIACarnival-SedonaSWB-3379_3.jpg,189,Red,35862,102942
106,Nissan,NISSAN GTR,1969,Gasoline,3.8L V6 6AT (565 HP),6-speed automatic,Coupé (two-door),"The iconic Nissan GT-R R35 was launched at the Tokyo Motor Show in 2007 as a 2009 model and it received further updates. The 2017 version received a new interior and 20 hp more than before.The Japanese car-manufacturer Nissan built the GT-R name over the years and, in 2007, it showed the R35, which was offered for the first time with both left and right-hand drive. The car was so advanced, that it stole the crown of Nurburgring King from the Porsche 911 Turbo. But the evolution had to continue.The 2017 version was based on the same Nissan Midship Premium platform and its shape was almost the same as 10 years before. The Nissan designers couldn't do something better than that, or they didn't have the budget to do it. But they did what they could to enhance both the look and the performances. For the outside, there was a new front bumper installed, with new air-scoops on the sides and, inside the scoops, there was the DRL. Major improvements were made inside the cabin. The GT-R was meant to be both comfortable and fast. But the luxury was not a key element in the process. In 2016, the designers fixed that. The redesigned cabin featured a premium interior, to fit the high-performance sports car. The dashboard was new, with an instrument panel wrapped in a single, seamless piece of hand-selected Nappa leather. On the center console, the car featured a new 8"" touch-screen infotainment system that could connect to Apple CarPlay.",https://s1.cdn.autoevolution.com/images/gallery/NISSAN-GT-R-5603_6.jpg,8,Red,130488,30013
107,Nissan,NISSAN GTR R35 Facelift,1969,Gasoline,3.8L V6 6AT (530 HP),6-speed automatic,Coupé (two-door),"When Nissan unveiled the car at the Tokyo Auto Show in 2007, the car enthusiast world was set on fire. The look of the car and the on-paper specs were in the super-cars league, but at half the price.The history of the GT-R badge goes back in time to the '60s, when it was used by Prince, a former Japanese name that merged with the Datsun-Nissan. Over time, the cars that wore the Skyline GT-R badges became more and more powerful and with the addition of the ATESSA E-TS all-wheel-drive system, it was even faster.The 2007 GT-R lost the “Skyline” name but it offered the expected performances. It could stay side-by-side with cars like Ferrari F430, Porsche Turbo or Lamborghini Gallardo. In 2011, the facelift brought more power and a better look for the vehicle. The front bumper included the LED daytime running lights and in the rear, a new diffuser was installed to improve the air-flow underneath the car. Bigger wheels with new designs were installed.On the inside, the car-maker improved the material's quality and the infotainment system. Like before, it was used for measuring various car performances and also for the audio and navigation system. The 2011 model featured an iPod connectivity and USB port in addition to the HDD installed. It featured a Bose sound system.The twin-turbo V6 engine was upgraded from 500 hp in 2009 to 530 in 2012 and up to 545 in 2016 But since the engine was hand-built, each car had a different real power. The Nissan stated the least power a car would offer.",https://s1.cdn.autoevolution.com/images/gallery/NISSANGT-R-R35--Facelift-4438_1.jpg,9,Blue,102465,47284
108,Nissan,NISSAN GTR R35,1969,Gasoline,3.8L V6 TT 6AT (480 HP),6-speed automatic,Coupé (two-door),"The GT-R badge was used for the first time in 1969 when Nissan released the 2.0-liter Nissan Skyline. The Nissan GT-R R35 was presented at the Tokyo Motor Show in 2007 and entered the European market one year later.The all new GT-R’s engine was hand-built by only 4 mechanics that were specially trained to do this. The engines were a 6-cylinder twin turbo V6 with 480 hp that rocketed the GT-R to 100 kph in just 3.6 seconds. And guess what, it only took 37 meters for the car to come to a full stop. The car had a top speed of 193 mph.The supercar had a dual-clutch transmission that was based on the Formula 1 technology. The GT-R was offered with an electronically controlled all-wheel-drive.With all its characteristics pointing to a track car, Nissan let the buyers know that the GT-R is suitable for different types of roads and could be driven by anyone due to its automatic transmission, and moreover, it had no problem being in the traffic. It had a reduced fuel consumption if the Race mode was not activated. The exterior design indicated a heavy, muscular car – which was true – but was designed with an extreme attention to every line, and even the side mirrors were built to channel the air to the rear spoiler.A supercar is expected to perform impeccably while high-speed-cornering, but the GT-R was extremely fast in straight lines as well.",https://s1.cdn.autoevolution.com/images/gallery/NISSANGT-R-3701_1.jpg,480,Silver,131313,98132
109,Nissan,NISSAN Skyline GTR VSpec R34,1969,Gasoline,2.6 TT 6MT (280 HP),6-speed manual,Coupé (two-door),"There are not many cars built in Japan that gathered so much attention such as the Nissan Skyline GT-R R34. And the 1999 V-Spec was even better.The Skyline GT-R started its career way back in the '60s. But the real evolution of the model started in 1989 with the introduction of the third-generation R32. That generation saw the introduction of the ATTESA E-TS all-wheel-drive system, which will define the future GT-R models in the future, including the R34.In 1999, Nissan launched the fifth generation of the Skyline GT-R. Right from the beginning, it also introduced the V-Spec version. From the outside, it had some specific details. There were more air-intakes in the front bumper then were the extracting air-scoops on the hood and in the upper back of the front fenders. The widened body with flared fenders was part of the Nissan GT-R design cult. In the rear, on the trunk, there was a carbon-fiber adjustable wing. A carbon-fiber diffuser was installed in the back. For the cars imported in the U.K., full underbody diffusers were installed.Inside, there were two bucket-seats in the front with high bolstered sides. In the rear, there were two seats installed. The special TFT screen on top of the center console was showing various car statuses such as the boost pressure, G-Force (for acceleration, braking and side). The V-Spec added the temperature for the intake and exhaust gas.From the performance point of view, the ATESSA E-TS Pro system was different than on the other GT-R versions. The limited-slip differential in the back was electronically controlled to improve traction, unlike the mechanical differential on the GT-R. The V-Spec also had a firmer suspension than the regular version.",https://s1.cdn.autoevolution.com/images/gallery/NISSAN-Skyline-GT-R-V-Spec--R34--4041_8.jpg,280,White,153099,50698
110,Nissan,NISSAN GTR Nismo,2014,Gasoline,3.8L V6 6AT 4WD (600 HP),GR6 dual clutch,Coupé (two-door),"After almost more than 15 years on the market, the GT-R received another upgrade, and the 2024 model year was unveiled at the 2023 Tokyo Auto Show.When the Japanese automaker unveiled the upgraded version, it also showed the top-of-the-range Nismo, which was the most aggressive-looking and powerful. While the GT-R Premium and the T-Spec were designed mostly for daily use, the Nismo received all the bells and whistles for successful track days.Fitted with a new and improved aerodynamic package, the GT-R Nismo managed to keep its drag resistance at the same levels as before, even though it provided increased downforce. Besides the narrower front grille fitted with thinner mesh, the enlarged lower lip, and redesigned canards, the GT-R Nismo also featured a 10% wider wing at the back. Furthermore, to complement the car's aggressive look, a set of 20"" light alloy wheels with semi-slick tires were fitted on the car.Inside, the automaker walked that extra mile to provide a better-looking and sportier interior. While the 2007 GT-R was fitted with high-bolstered bucket seats, the 2024 Nismo version came with carbon-fiber sports seats at the front. In addition, the Nappa-wrapped dashboard reduced reflections and glare, improving the driver's visibility. Atop the center stack, Nissan installed an 8"" infotainment unit that featured Apple CarPlay. In addition, for specific markets, it also featured satellite radio. To further enhance the sound, Nissan worked together with Bose for the 11-speaker system.Unlike its siblings, the Nismo version received a more powerful version of the same 3.8-liter twin-turbocharged V6. As a result, it offered 600 hp (608 PS). Still, the gearbox was the same six-speed dual-clutch system that sent the power in all corners via the ATTESA ET-S all-wheel-drive system.",https://s1.cdn.autoevolution.com/images/gallery/nissan-gt-r-nismo-2023-7366_7.jpg,600,Blue,31554,113177
111,Nissan,NISSAN GTR R35 Nismo,2014,Gasoline,3.8L V6 6AT (600 HP),6-speed automatic,Coupé (two-door),"The mighty Nissan Skyline had one thing to prove: a record lap-time on the Nurburgring. And it did it with the 2014 Nismo version in 7m08s679.Since its introduction to the market in December 2007, the Nissan GT-R was constantly upgraded to offer more performance. The Nissmo version was like a factory-tuned model. Nissmo was for Nissan what AMG was for Mercedes-Benz. Their racing experience paid off.Sharing the same overall look like the 2011 facelift model-year, the Nissmo version was modified. A new set of 20” light-alloy wheels with a special design were installed on the car. Bigger vents on top of the front fenders and on the hood were installed for the aerodynamic purpose. The new front splitter with carbon-fiber air intakes and the trunk-lid made out of carbon-fiber were part of the package. As a final touch, the rear wing was carbon-fiber too. The whole car meant business.Inside, the Nismo version featured special seats with red and black colors on it. There were some subtle changes to the Bose sound system, which removed one unit used for active noise control.Under the hood, there was a pair of new turbochargers taken from the GT3 race-car. With all the weight reduction applied and the improved engine, the total power output grew to 600 hp. And the result was the fastest time for a volume production vehicle.",https://s1.cdn.autoevolution.com/images/gallery/NISSAN-GT-R--R35--Nismo-5327_25.jpg,600,White,114338,114699
112,Nissan,NISSAN XTrail,2001,Gasoline,2.5L 16V CVT (184 HP),CVT,SUV (Sports Utility Vehicle),"Nissan introduced the fourth generation of its crossover X-Trail at the 2021 Auto Shanghai in China, and it was more of a revolution in the car's history.Based on the CMF-C platform shared with Nissan Qashqai and the 2022 Mitsubishi Outlander, the X-Trail, also known as the Rogue on the U.S. market, offered big changes on the exterior, interior, and drivetrain. Moreover, it had completely abandoned the turbo-diesel engines from its offer.The front fascia of the 2022 X-Trail featured the same design-signature V-shape chromed trim included on the radiator's grille. On the sides, it was flanked by new LED headlamps, with an upper lamp for the parking lights and blinkers, while the lower ones served as headlights. The bumper sported a pair of side scoops that channeled the air on the car's sides, while on the lower area, it featured a broad grille. From its profile, the X-Trail was surprised with its D-pillar's shape and the raked-forward rear windscreen.Inside, Nissan tried to create a premium atmosphere for its customers. Gone was the analog instrument panel, replaced by a TFT, while atop the center stack, it placed a 12.3"" infotainment display. In addition, the carmaker offered the 2022 X-Trail with up to seven seats inside, with an option for two jump-seats in the trunk area.Under the hood, Nissan offered just a choice of two drivetrains, both hybrid. The carmaker produced the fourth generation of the X-Trail, either with a front or an all-wheel drive system.",https://s1.cdn.autoevolution.com/images/gallery/nissan-x-trail-2022-7304_31.jpg,184,Blue,83567,97611
113,Nissan,NISSAN XTrail T32,2001,Gasoline,1.3L DIG-T 7AT (159 HP),7-speed automatic DCT,SUV (Sports Utility Vehicle),"The third generation of the X-Trail was launched in 2013 and, by 2017, some of its features were considered outdated. But after its mid-life cycle refresh, it was just as good as its rivals, if not better.With over half of century of experience in off-road vehicles and some of the best SUVs in the world, Nissan considered that it was about time to show its muscles. The new wave of Korean and German SUVs tried to steal its glory. So, the Japanese car-maker decided to step ahead with a new smile.It wasn't exactly a smile, but an aggressive grin on the newly designed front fascia. If the non-facelifted version featured a simpler layout with somehow angled and clear-cut headlights, the facelift added a chromed element on the grille. It looked as if a knight just put on its steel helmet. From the side, the muscular lines and sculptured door panels amplified that warrior look.Inside, the adaptive cruise control, the curved dashboard was kept but enhanced in the instrument cluster with a color display between the dials. Depending on the trim level, it was available with front and rear heated seats.Under the hood, the 2017 X-Trail was offered with a choice of two gasoline and one diesel engine. It was mated to a 6 speed manual on the base model, while the top trim levels were fitted with the X-Tronic, automatic (CVT) gearbox.",https://s1.cdn.autoevolution.com/images/gallery/NISSAN-X-Trail-6018_14.jpg,159,Black,46910,32386
114,Mazda,MAZDA 2,2002,Gasoline,1.5L SKYACTIV-G 6AT (90 HP),6-Speed manual,Hatchback,"One of Japan's favorite superminis, the fourth generation of the Mazda Demio (also known as the Mazda2) was first released in 2014 and got a new makeover in 2019. It now looks fresher, however, not only the exterior design was updated, but some technical features as well. The hatchback's front and rear bumpers, front grille and headlights were updated to create a premium quality appearance.New color schemes are available for the cabin and new leather filling to reinforce the visual and tactile quality.The cabin's quietness was enhanced – the sound entering the cabin is now reduced and is definitely more pleasant for driver and passengers to communicate. The driving position was modified so that it maintains the spine's natural curve, which is the best sitting posture.The hatchback is now equipped with an optional heated steering wheel. This option is excellent during winter and the function deactivates in 30 minutes from the moment it was turned on.For a friendlier user experience, users can easily connect their mobile devices to the HMI (Mazda's Human-Machine Interface) to make calls, send messages, listen to music and get directions – either through Android Auto or Apple CarPlay.Concerning the available powertrains, the customers have 3 gasoline (and gasoline only!) choices: Skyactiv G, 1.5L DOHC 16-valve gasoline engine – 75 PS and 90 PS with a 6-speed manual transmission and a 90PS with a 6-speed automatic gearbox. Safety features on this car include Advanced Smart City Brake Support, pedestrian detection, Lane Keep Assist, Traffic sign recognition and a 360 view monitor with parking sensors (this is available on high grade models). Definitely a nice refresh for Mazda and possibly a future supermini class leader.",https://s1.cdn.autoevolution.com/images/gallery/MAZDA-2-6775_11.jpg,90,Silver,94909,75583
115,Mazda,MAZDA 2 Demio,2002,Gasoline, 1.25L 5MT (75 HP),5-speed manual,Hatchback,"The Mazda 2/Demio was the second generation for the Demio name and it was based on the European Ford Fusion platform. It was the beginning of the cross-over era.While its predecessor, which was launched in 1996, was based on the Mazda's DW platform, the 2002 version was on the DY platform, which was jointly developed with Ford. It was built to accommodate an all-wheel-drive system but to cost less than the previous one and perform better on the road. Depending on the market, the second generation of the Demio was also known as Mazda 2.It was a cross-over between a small car and a light SUV. Its higher ground clearance and the hatchback body style was appealing, especially due to its new front fascia. The headlights style and the grille were inspired by its bigger brother, the Mazda 6. But since there were limitations regarding the body panels, the rest of the car featured a bland-looking beltline and a flat rear end.Inside, the high roof design of the car allowed a generous headroom for the passengers. The steering-wheel had buttons for the stereo system and the overall design was clean. The high seating position and the high mounted rear bench allowed a comfortable ride for four adults. Since the car's width was not that generous, the shoulder room was hardly fit for three adults in the back.For the engine compartment, the car was fitted with a choice of three gasoline and a diesel engine. In Japan, the car was available as a hybrid as well, with an electric motor for the rear axle and a gasoline unit in the front.",https://s1.cdn.autoevolution.com/images/gallery/MAZDA2-Demio-290_1.jpg,75,Red,26455,64712
116,Mazda,MAZDA 3 Axela Sedan,2004,Gasoline,1.5L SKYACTIV-G 6MT (100 HP),6-Speed manual,Unknown,"Revamped in 2016 for the 2017 model year, the third generation of the Mazda3 hatchback, also known as the Axela on its home market, is one of the most old-school cars in the compact segment by far. The main reason for that is not necessarily linked to its sexy exterior design or the level of technology available on the model, but one single feature, releted to what's under the hood. All the gasoline engines present on the third-generation Mazda3 are naturally aspirated, which makes it a unique proposition. Because they haven't followed the general trend of downsizing and turbocharging but use a clever, the engines in the Mazda3 are still responsive and sound great, while the fuel economy is far better than some might expect. The facelifted sedan version is almost identical to its predecessor on the outside, with the G-Vectoring Control (GVC) system and some interior nips and tucks being the main differences between them. The front and rear light units have also been slightly refreshed.",https://s1.cdn.autoevolution.com/images/gallery/MAZDA-3-Sedan-6441_7.jpg,100,Grey,41295,92724
117,Mazda,MAZDA 6 Atenza Sedan,2002,Gasoline, 2.0L Skyactiv-Drive 6AT (165 HP),6-speed automatic,Unknown,"Mazda refreshed the third generation of the 6/Atenza range twice after the initial car launch in 2012 at the Moscow International Automobile Salon.It was the first generation of the Mazda 6 developed without Ford looking over its shoulders, and the Japanese designer Akira Tamatani went wild with it. The Kodo-soul style showed a vehicle that was better fitted in the large sedans than in the mid-size segment. Mazda didn't care about that: all it cared was to have a breathtaking looking flagship sedan, and it had it.The first facelift came in 2014 and showed small differences in the door mirror's turn signals and a few tiny details. In 2018, Mazda designers drastically improved the already beautiful sport sedan with LED headlights and a wider grille that made the car looks lower to the ground. The carmaker included a new set of 17- and 19"" light-alloy wheels in the options list.Inside, Mazda carried over only the steering wheel and a few trim parts from the second-facelift. The climate-control unit looked very similar to the one found in a BMW 3-Series, and it was installed lower on the center stack, just above the center console. The carmaker noticed that it was no longer that relevant; hence it offered an automatic function. An MX5-inspired infotainment display found its place on top of the dashboard. The driver could control it via a rotary knob placed on the center console. For excellent sound quality, Mazda installed a Bose sound system.Under the hood, the Japanese carmaker installed a choice of two gasoline and one diesel engine, offered in a wide power range between 145 hp and 227 hp.",https://s1.cdn.autoevolution.com/images/gallery/MAZDA-6---Atenza-Sedan-6186_7.jpg,165,Silver,80616,40690
118,Mazda,MAZDA 6Atenza Sedan,2002,Gasoline,2.0L 6AT (145 HP),"6 speed, Automatic",Unknown,"After it separated from Ford Motor Company, Mazda pushed hard to create its place on the market, and one of its most outstanding successes was the 6/Atenza sedan that was unveiled at the 2012 Moskow International Automobile Salon.The four-door vehicle followed the lines and the shape of the Takeri concept car shown by Mazda at the 2011 Tokyo Motor Show. It was ages ahead of everything the Japanese automaker ever launched in the mid-size sedan segment. As a result, it was a finalist for the 2013 ""World Car Design of the Year"" award.Penned by Akira Tamatani, the 2012 Mazda 6 sported ample, curved lines on the bodywork, like a flowing river. Its swept-back headlights flanked the broad grille that sported a pentagonal shape, and lower on the bumper, the automaker installed a trapezoidal cooling area flanked by the side scoops for the fog lamps. From its profile, the flared wheel arches were visually extended with sculptured lines on the doors. The greenhouse featured a raked-forward windscreen at the back, and a raised short deck behind it.Inside, the driver fronted a classic instrument cluster with two large analog dials and a TFT display between them. On top of the center console, easy to reach by the driver, there was the infotainment system equipped with a touch-screen display. It could have been upgraded to a Bose premium sound system. The car was fitted as standard with Bluetooth connectivity and cruise control. Thanks to its bolstered front seats, the occupants could stay in place during hard-cornering maneuvers. At the back, the bench was wide enough to accommodate three passengers, yet the sloped-down greenhouse didn't provide too much headroom for taller people.The wide range of engines and transmissions also included an all-wheel-drive system. In addition, the all-wheel independent suspension offered a great level of comfort.",https://s1.cdn.autoevolution.com/images/gallery/MAZDA6-AtenzaSedan-4690_2.jpg,145,Grey,121458,108651
